COD_TIPO_NDG,ID_CUSTOMER,IMP_GBV,PRED_PROB_RECOVERY_12M_AHEAD,PRED_RECOVERY_RATE_12M_AHEAD,PRED_INCASSI_12M_AHEAD,PRED_RECOVERY_CLASS
F,25624,1750.84,0.08558736823546507,0.08450153165396579,147.94866168102945,D
G,20992,18386.3,0.2452852912811114,0.08439820504550341,1551.7707174281393,D
G,23310,6066.46,0.20732673459832893,0.08436750297325606,511.81208208713895,D
C,16437,67.34,0.15576694080555706,0.08434106446742538,5.6795272812364255,D
G,22917,12552.0,0.12174506974497079,0.08430659295342897,1058.2163547514406,D
C,22163,912.7,0.12135321566194134,0.08421990097479405,76.86750361969453,D
G,10326,2418.46,0.09841804729005994,0.08419066826967525,203.61176358347882,D
C,19537,100.32,0.028350005796862816,0.0841218675633114,8.439105753951399,D
G,13247,5882.2,0.22387907692871023,0.08410455013450963,494.7197848012125,D
C,9368,16255.49,0.22079776177334837,0.0840931926826669,1366.9760527211652,D
G,14199,10287.06,0.08872152643850004,0.08405473924138858,864.6761458605188,D
G,21962,737.4,0.23778341704937697,0.08403551553339288,61.9677891543239,D
C,7542,2953.71,0.16370176094049801,0.0840138620408587,248.15258444870474,D
F,14430,994.81,0.13982209855587857,0.08394885084821842,83.51315631231616,D
G,26917,8735.4,0.24162811365025422,0.08377686199607373,731.8244002805025,D
C,17625,441.72,0.10126956854591164,0.08362227076854052,36.93762944387972,D
C,23498,435.77,0.11700043070316529,0.08360657320235437,36.433236404389966,D
C,20315,3294.75,0.11820495812788605,0.0836061758060426,275.46144773695886,D
F,18360,15402.33,0.06425894628877901,0.08359311369050344,1287.528722788652,D
C,17759,1520.39,0.15641652055309632,0.08358157172672705,127.07658583759854,D
C,27405,7614.61,0.2332543418941455,0.08353090479767492,636.0552629814233,D
G,3163,4581.02,0.06599242694595651,0.08352621160520617,382.6352458876816,D
C,11072,11595.08,0.21477143551547628,0.08342688973333454,967.3414606091926,D
G,24744,3231.98,0.24359026331599068,0.08341914431280432,269.6090060360973,D
G,20417,17862.62,0.21555662690433022,0.08331827367787441,1488.282661763873,D
F,19045,7609.42,0.24337107593565338,0.0831941050264377,633.0588866702756,D
G,12981,9563.41,0.21265528972814296,0.08315607751255433,795.2556632443371,D
G,10327,17465.19,0.0899965704048204,0.083152650183179,1452.2768344527558,D
C,12096,2105.99,0.15995406675709511,0.083015117364923,174.82900701935415,D
C,12306,5514.07,0.11000117205031082,0.08299988349692777,457.6671675939045,D
C,25464,1280.89,0.1618767833745535,0.08289063384200528,106.17378398188615,D
C,19703,6375.42,0.23126589639814707,0.08288018841824915,528.396010845474,D
F,17583,2443.23,0.20252862108992953,0.082842006669131,202.40207595422092,D
F,18755,6572.11,0.1791069959529515,0.08281332565983447,544.2582857022547,D
F,9323,7673.2,0.13641436257786502,0.08277922093069581,635.1815180454151,D
F,18734,6153.29,0.0755337418541925,0.08272714019187351,509.0440844712533,D
F,17309,85.76,0.18577795032040628,0.08270229278580564,7.092548629310692,D
C,13429,11584.99,0.1986332295635676,0.08253401729665616,956.1557650415887,D
G,10816,8864.65,0.19921499109107757,0.0824476350053083,730.8694276498062,D
F,13063,1717.89,0.16046706857055726,0.08240080456091037,141.55551814714232,D
C,17130,9371.61,0.24608122887748773,0.08236441575970174,771.8871823777785,D
G,26587,4345.87,0.16503444972147077,0.08224144944515559,357.4106479002183,D
G,11640,1484.79,0.13625653379138494,0.08217053853635672,122.00599391339709,D
F,20182,10703.58,0.1442207100910245,0.08206454685922888,878.384442471505,D
F,11324,276.9,0.22389086697415408,0.08203889139725948,22.716569027901148,D
F,946,217.28,0.0983769473838962,0.08198826682739117,17.814410616255554,D
C,17050,454.12,0.04867248740335004,0.08193932071105291,37.21028432130335,D
C,25290,5914.53,0.06482232819642907,0.08193658712004039,484.61640261909247,D
G,21871,2533.07,0.1770843417605037,0.0818313283397604,207.28448287759687,D
G,606,5463.92,0.21318446369715935,0.08183027083370366,447.1140534136901,D
F,11821,5960.79,0.21196673941871103,0.0818129050782982,487.66954646166914,D
F,12333,2601.42,0.06537874048799713,0.08174867831590632,212.66264674456502,D
G,1799,8886.0,0.06542966906608925,0.08174290050861631,726.3674139195646,D
F,16976,11381.14,0.18100705625123553,0.08165459381578559,929.3223638605899,D
C,18474,3405.83,0.16120929219460203,0.08164242556498807,278.0602222620033,D
F,25562,8611.93,0.20519864318120973,0.08163104845852884,703.0008751514583,D
G,9788,17634.0,0.16086888163671706,0.08159034581674691,1438.7641581325151,D
G,27702,2026.37,0.22114539017774218,0.08146644266565195,165.08115542439714,D
G,19232,6836.03,0.17904948105657476,0.08146078836617436,556.8683930948189,D
F,14218,7488.94,0.21325706915701997,0.08141935172771651,609.7446399277653,D
F,10791,14873.04,0.07727828879822057,0.08140403002571431,1210.72539473365,D
C,18338,2579.02,0.20144007822407256,0.08119406958717994,209.4011293467288,D
G,19238,12785.82,0.19208246572043539,0.08114337692772157,1037.484611590001,D
F,18694,3538.02,0.21779319363721064,0.0811008802577431,286.93653636950023,D
F,24695,6542.94,0.11606609845018862,0.08106270126627119,530.3883906231364,D
C,16210,5590.18,0.16650862910616324,0.0810292999251115,452.9683718553598,D
F,22587,12675.74,0.22262804941958841,0.08102685933571438,1027.0754019560882,D
G,16237,2744.39,0.14153570309800687,0.08102228728536942,222.35675500309497,D
F,4372,86.3,0.10775553874240332,0.08100320831916816,6.9905768779442115,D
C,17757,342.67,0.1477464361249375,0.08100269391868206,27.75719312511478,D
G,27716,4294.95,0.1900055030266294,0.08098026892779331,347.80620603142586,D
C,12586,826.62,0.11480588938785681,0.0809681715562393,66.92990997181853,D
C,20481,3955.82,0.11821585009901953,0.08095890299354239,320.25884763991485,D
C,21592,12777.41,0.15650296780107786,0.08090997199906155,1033.819885320529,D
C,10335,5066.98,0.15942158999802533,0.08090378060995533,409.9378382750314,D
F,16219,1961.84,0.08953605650966003,0.08088786875339656,158.68905643516348,D
C,11293,7733.75,0.17249113480750372,0.08083783010525958,625.1795685765512,D
G,11975,7446.07,0.09958429397413582,0.08082577416246174,601.8343722178814,D
F,23273,730.61,0.07880538067233037,0.08081989844950185,59.04782600619055,D
F,18957,2378.3,0.16889261718773324,0.0807214432840226,191.97980856239096,D
F,1806,116.68,0.1580052503878025,0.0806976059716397,9.415796664770921,D
C,26214,1272.83,0.1750105383445514,0.08063099930104217,102.6295548403455,D
F,5498,15705.97,0.052767956634925804,0.0805786048598684,1265.5651505709473,D
C,20176,584.88,0.021757785061872186,0.08057199439617979,47.12494808243763,D
F,8031,5893.58,0.12692882723529245,0.08057166144147929,474.8555324382735,D
G,9576,13929.7,0.11333986341837621,0.08049497565867318,1121.2708624326199,D
C,12411,3635.8,0.2076590287370416,0.08047849363529039,292.6037071591888,D
G,9763,4223.96,0.23025579171638846,0.08036567053082061,339.461377695365,D
C,1044,75.36,0.08411918196125019,0.0802930334719652,6.050883002447297,D
G,17825,1546.7,0.09362626870008693,0.08026427983120543,124.14476161492544,D
G,23571,14507.57,0.1860606751450733,0.08021467927350481,1163.7200745879202,D
G,6610,10411.72,0.026420385681603622,0.08017652615418515,834.7755408900525,D
F,20925,6868.43,0.22826465174767674,0.08017405454519065,550.6698814598238,D
F,24493,2428.12,0.2487385263662684,0.08010482301836046,194.50412286734138,D
C,12235,7656.01,0.2056085441431751,0.08009769739026477,613.2287721968411,D
C,15078,14682.84,0.12760491902042942,0.08009300812569303,1175.9928234282506,D
C,15604,10690.92,0.22027723777184577,0.08007861305608853,856.114045893598,D
F,6842,9701.86,0.24597763079973942,0.08006003083071857,776.7312107153153,D
F,6376,76.1,0.0673403070229483,0.08005204603229396,6.09196070305757,D
G,16100,8334.97,0.12951499621324183,0.080051429945062,667.2262670491933,D
F,6368,3325.07,0.2270094650991996,0.08002574056701385,266.09118918716075,D
C,16440,3954.26,0.24410443718515315,0.08002357525196409,316.43402267583156,D
F,14801,12614.27,0.1488084520394054,0.08000129202039,1009.1578978940449,D
G,11297,1596.61,0.06825595534826025,0.07997276797786326,127.68532108113625,D
F,12685,484.77,0.17010014885801533,0.07995423363162772,38.75941383760417,D
G,15920,6347.45,0.10715102959880457,0.0799361908962042,507.3909749041113,D
G,8128,2696.2,0.23041780157873085,0.07984792505461043,215.28597553224063,D
F,21454,2596.39,0.21416392469731962,0.0798096654990458,207.21701740506754,D
G,17493,11927.85,0.13318352893479424,0.07979225366830256,951.7500329174627,D
G,12219,9626.21,0.24350835271489923,0.07975350574433271,767.7239945311529,D
G,12574,13510.97,0.2027337658310506,0.07971680539945993,1077.051366247941,D
F,23226,233.17,0.19479356616829754,0.07963129474923818,18.567628996679865,D
G,7412,8267.26,0.09506937306781313,0.07959783279368311,658.0559791419047,D
F,4154,78.7,0.07014397681306318,0.07953717997910892,6.259576064355872,D
G,491,5213.84,0.23421938444222457,0.07949940773700645,414.4971920355137,D
F,25110,7340.11,0.09381988521748187,0.079488603447038,583.455093047638,D
C,24435,1835.65,0.23993409900702595,0.07947373485764672,145.88596139143922,D
F,16406,10614.13,0.11408396942328611,0.07947198536552842,843.5259840278161,D
G,18564,5233.15,0.14857748408462293,0.0794599501649092,415.82583820549456,D
C,13438,11729.76,0.16229461649219243,0.07944381465083972,931.8568793388337,D
G,10128,1676.7,0.16393980009108047,0.07942214819566663,133.16711587967424,D
G,20084,10662.59,0.136294568256373,0.07940267012107469,846.6381164062698,D
C,20678,12194.72,0.07909537033369275,0.07938528098834811,968.0812737742284,D
F,10984,1112.45,0.1582233495263288,0.07937964757956757,88.30588894988995,D
C,7710,12035.51,0.2161906369281708,0.07937028903511767,955.2619073850491,D
G,10795,2987.25,0.17816236122545376,0.07929170178548481,236.8641361586895,D
F,13828,10599.69,0.09906481999926396,0.07927678761481129,840.3093729128391,D
G,17093,11095.19,0.08176673255265861,0.07926986749459719,879.5142411273798,D
C,9319,11805.12,0.12264546698283785,0.07926612467039812,935.7461136690104,D
G,18177,4069.69,0.08729369840829027,0.07925795204866341,322.555294872925,D
G,19229,6570.61,0.16757615488607583,0.0792316242572159,520.6001026607054,D
C,10303,10002.73,0.06551204132828436,0.0791696066881016,791.9121999072744,D
G,17200,10899.23,0.24339423137401503,0.07915077797202848,862.6825337960719,D
C,10478,15190.39,0.1403368194801521,0.07893115521776109,1198.9950309083258,D
C,27629,11223.61,0.09044492948671563,0.07891770801304762,885.7415768323215,D
F,24224,299.04,0.13283358042123689,0.07890708925597907,23.59637597110798,D
C,23604,9479.15,0.24623782356749388,0.07890335947599542,747.9367799768819,D
G,14214,11508.61,0.1381729790021974,0.07886775212025879,907.6582007287316,D
G,27838,10534.41,0.12393390954103047,0.07885369683099876,830.6771724334416,D
G,5651,10635.93,0.20821178630398532,0.07879277812447777,838.0344726374768,D
F,14404,7642.8,0.07032116572730801,0.07879185228992708,602.1903686814546,D
G,18677,6537.46,0.23048422863649093,0.0787589763118386,514.8836572795924,D
G,11142,4143.43,0.046841274595764176,0.07875376558034307,326.3107149185609,D
G,2384,2469.27,0.12138182730338948,0.07872770132577145,194.39995105268767,D
G,21244,76.1,0.07625292949881507,0.07872546321686537,5.991007750803454,D
G,24738,13078.11,0.15242088470769627,0.07870135666139744,1029.2649995669885,D
C,16831,7121.07,0.14581163123142218,0.07867889112185077,560.2778912010779,D
C,22410,12993.48,0.22177855442373262,0.07862772662218108,1021.6477933107774,D
G,20361,11763.52,0.23130632235350757,0.0786176895163399,924.8207629792548,D
F,16701,10443.01,0.14010397850794443,0.07859970638628547,820.817519789043,D
F,15531,2788.52,0.20540194244600263,0.07857149923775822,219.09819705447356,D
C,23597,3330.35,0.214530580927782,0.07856552398261872,261.65069279551426,D
F,17860,15043.64,0.2151335180724049,0.07856027151021149,1181.8324429018778,D
F,24514,2511.97,0.20312718989978726,0.07854560489500037,197.30420312809406,D
F,21549,434.96,0.1733467775940522,0.07851803078082502,34.15220266842765,D
G,1418,6671.23,0.11723117109679371,0.07851664487360495,523.8025967801395,D
G,25808,13914.77,0.2046644946656595,0.07850843850379831,1092.4268648394975,D
F,4270,76.95,0.16168318283651137,0.07845492365829379,6.037106375505707,D
C,25321,1851.15,0.22250122187257929,0.07833445682975626,145.0088297604033,D
G,7166,4643.78,0.23231209689681687,0.07828840129682989,363.55411217419265,D
G,14215,5665.08,0.16685317495095267,0.07826553113113531,443.380495100372,D
G,7818,10743.1,0.1890443825662868,0.07825817995660682,840.7354530918227,D
C,24784,7382.75,0.05995071244175862,0.07824466499460676,577.6608004889331,D
F,10826,1273.26,0.22494048309014908,0.07823931943938388,99.61899586938992,D
F,18963,4208.93,0.18936384862822192,0.07820495716077269,329.15919034269103,D
C,11460,1910.93,0.09589401896759678,0.0781808782203946,149.39818561769866,D
G,22604,17014.22,0.2088436192613901,0.07814691674725482,1329.608833859478,D
C,16468,6963.37,0.15216862371466464,0.07814309002211035,544.1392487672625,D
G,22248,12475.37,0.17502255072783623,0.07808430977432389,974.1306556293071,D
G,24709,9328.94,0.19624073483467125,0.07807608209438124,728.367085293557,D
G,25269,10079.47,0.2027706095409023,0.07806836861950876,786.88777944928,D
G,20046,8191.45,0.22802332156923458,0.07805540534744404,639.3869501333205,D
F,16080,8026.53,0.24543762757417883,0.07801439375141025,626.1848718775069,D
F,22239,4385.08,0.1637092175223534,0.07801074281758372,342.08334811453,D
G,27583,9539.84,0.19374686741777314,0.07799925510884846,744.1004138575969,D
F,10788,5463.46,0.22486397944568295,0.07799325227821373,426.1130140919296,D
C,12239,6550.5,0.16384060755560292,0.07799212403991718,510.88740852347746,D
C,27615,2311.06,0.19580540836320984,0.07795785650050806,180.16528384406413,D
C,11320,12137.05,0.09162450660812402,0.07789574203690332,945.4245158889973,D
C,21731,2604.98,0.19704485258291096,0.07782401668165131,202.73000697536804,D
G,20904,9795.45,0.18601451610624786,0.07781982392333538,762.2801942498355,D
G,21658,15282.37,0.1439658211872719,0.07781608854808292,1189.214257144566,D
G,19870,14352.91,0.09242518363012736,0.07774689372447298,1115.8941684069255,D
C,7633,6518.57,0.16010370457405237,0.07773588665994163,506.7268187048957,D
G,3945,3207.48,0.12772626009170718,0.07773326157501344,249.3278818366241,D
F,21977,10131.47,0.1350944720819162,0.07770153431901693,787.2307639070904,D
C,23050,154.54,0.13971751210869193,0.07766115579642098,12.001755016778898,D
F,21597,1286.95,0.08571419958662883,0.07759587373981132,99.86200970945018,D
C,14299,10297.07,0.07627888965184577,0.07758960827359952,798.9456276658334,D
G,8832,9333.4,0.16930098389784,0.07749069727265656,723.2516739246128,D
F,15385,2156.58,0.1491123636890707,0.07748519012588001,167.1030113216703,D
G,20539,4798.59,0.10816357827374014,0.07748283987998997,371.80838061972105,D
C,14232,13049.89,0.17558934952798205,0.07747982414242957,1011.1031822780502,D
F,14727,5762.58,0.1297541693757645,0.07747722278981374,446.46869450412487,D
C,9174,4864.61,0.16035741239186033,0.07742998994978875,376.66670340964185,D
G,22076,2476.69,0.21173836305438395,0.07740756922412631,191.7145526217014,D
G,20532,4314.32,0.11963843808211728,0.07738046735715884,333.8440979283375,D
C,23313,5490.51,0.14407774792728914,0.07730219932493586,424.4284984155536,D
G,23236,14415.11,0.1885530249484491,0.07725482396073902,1113.6367854246887,D
C,15237,10869.93,0.05293493603473839,0.07717365186948219,838.8721936656406,D
G,15277,3834.46,0.14729545571967365,0.07709371797347964,295.61277782058875,D
C,10289,9769.59,0.07408321061392895,0.07709225197581106,753.159693980364,D
G,19682,6931.21,0.09760953582340223,0.07699181368666833,533.6464289431724,D
F,25336,5246.48,0.12591743827634902,0.07695826222348659,403.7599835902779,D
G,16226,5959.27,0.18653734737609454,0.07692875616428435,458.43922874713485,D
C,14047,8335.15,0.004623528656820393,0.07686959376361335,640.7195944587818,D
F,26687,1517.94,0.23130452241795818,0.07685418101869154,116.66003553551265,D
G,20213,5807.75,0.16084215763516257,0.07685385334381299,446.3479667575299,D
G,22804,17005.12,0.18718368913425606,0.07681293019729417,1306.2130955566108,D
C,15875,10240.18,0.06801474686048187,0.07679950842231126,786.4407901559833,D
F,11837,5606.82,0.14202016001340428,0.07676660896328243,430.41655846751115,D
C,12827,8216.57,0.020771916948018953,0.0767455801333793,630.5854313565203,D
G,22644,1680.34,0.172599445988366,0.07670600437522998,128.89216739187393,D
C,6864,3661.06,0.15792871576998804,0.07666079255162114,280.65976117903807,D
F,7634,1737.02,0.07398912855290218,0.07664362182510469,133.13150398264335,D
G,24694,1632.83,0.1054229364616516,0.07661761818946156,125.10354550829851,D
C,13173,11999.9,0.16161697867849745,0.0765711780070141,918.8464789663685,D
G,21974,3027.62,0.17008648950159247,0.07651371406083214,231.6544509648566,D
F,2874,264.52,0.11170331002039707,0.07648628608797475,20.23215239599108,D
C,26884,2925.48,0.19071210355622872,0.0764445998370409,223.6371479312664,D
F,12826,76.1,0.09479032072547115,0.07643220516568414,5.816490813108563,D
C,5858,9342.0,0.16176866922838445,0.07641598824164281,713.8781621534271,D
G,15024,15087.89,0.04773206130459435,0.0763405496867567,1151.8178162133195,D
G,20364,2816.31,0.1480279490489264,0.07631449005459051,214.9252614856438,D
G,10891,10356.38,0.16188374236971537,0.07630674148902768,790.2616114221364,D
G,25234,11091.31,0.11521209492549649,0.0762711816137049,845.9473193439012,D
G,21659,12680.38,0.1584664967738772,0.0762694579181967,967.125708796743,D
G,25224,10347.94,0.1371722471996732,0.0762592005170851,789.1256313987656,D
G,698,452.23,0.10642525763578435,0.07624134809432224,34.47862484869535,D
G,14893,5294.6,0.0648805720931567,0.076239944329939,403.66000924929506,D
G,22234,9681.01,0.16483588675566066,0.07622732020580497,737.9574491856,D
G,14766,13804.5,0.08033922388524997,0.07619034456139054,1051.7696114977157,D
C,20071,1354.96,0.0921478265739666,0.0761890981869421,103.23318047937907,D
F,22353,5121.8,0.2403247276929561,0.0761654072891616,390.1039830536279,D
G,27755,5460.67,0.16221062671265996,0.07615151259334652,415.83828027310955,D
F,26263,1747.65,0.22448491755719147,0.07614044957790593,133.0668567048273,D
F,13742,6912.23,0.13221806794026153,0.07600722129189563,525.3793952304798,D
F,28116,596.73,0.048748155650120445,0.0758661119347815,45.27158497484217,D
G,18320,1669.99,0.09155375920513271,0.07581138930719461,126.60426202912193,D
F,24257,2047.25,0.07231754128052137,0.07579897987358915,155.17946154620537,D
C,18010,8507.16,0.21521083582911776,0.07568706941033247,643.882009404804,D
C,14231,5793.06,0.08718841487759285,0.07567572391522975,438.3940091843609,D
G,431,3270.89,0.12320427759240354,0.07565318114182101,247.45323366497092,D
F,25649,10884.15,0.17419738377024793,0.07564926434786205,823.3779405517828,D
C,25675,6649.21,0.24901687391472527,0.07563118419503669,502.8876262614799,D
F,14985,3709.36,0.22063762992221853,0.07552351764140125,280.14391539830814,D
F,2275,4021.74,0.0858240029588163,0.07547578434496967,303.5439809315383,D
G,383,2478.97,0.14157232710397483,0.07543962306289641,187.0125623842283,D
F,17480,7729.19,0.19191840619583375,0.07543916574991141,583.0836455225577,D
G,16430,4094.61,0.2360402377924695,0.0754121118188127,308.7831871744287,D
F,23529,381.16,0.1492548687160966,0.0753983810506969,28.738846921283635,D
F,12645,11388.7,0.07416521771609162,0.0753881198490995,858.5726805254395,D
G,18370,12125.7,0.10721611228786897,0.07536627737381615,913.8688695516826,D
F,9646,8253.45,0.23808693109250745,0.07534234064362683,621.8342413851419,D
G,10048,4753.84,0.12855842014182714,0.07533664847919741,358.1383730063478,D
F,27386,5379.61,0.15715147576456492,0.07529384620766405,405.05152799721156,D
G,18143,1003.12,0.17915478798858384,0.07515670589113159,75.39119481351192,D
C,20374,10414.85,0.21846058343926952,0.0751537511734475,782.7150454087797,D
G,14666,9055.04,0.12417731612899655,0.07515164348539165,680.5011378259609,D
C,166,1788.46,0.05940672391667477,0.07514458362861447,134.39308203643182,D
C,12742,6983.2,0.23045421106677633,0.07512237162265258,524.5945455153075,D
G,14391,264.43,0.1330832316549387,0.07508175800172694,19.853869268396654,D
G,5719,12090.53,0.21276267092775084,0.0750684975686985,907.6179219092763,D
F,17631,1197.58,0.1714730635846117,0.07506789115233384,89.89980508621196,D
G,3535,4021.54,0.042620476078379384,0.07505941071215504,301.85442255536,D
F,11945,3153.32,0.08852294116992354,0.0750404674316758,236.62660676165197,D
F,13459,14210.5,0.15446647353300647,0.07497865159701533,1065.4841285193863,D
C,23337,1006.02,0.11909661434867207,0.07488959655232923,75.34043192357424,D
G,23176,2101.24,0.1454308393640265,0.07486244001573573,157.30395345866455,D
F,11932,5.48,0.12163223823565786,0.07485600864802902,0.4102109273911991,D
G,18524,2416.56,0.1756847721471096,0.07483945358182825,180.85402994770288,D
G,7131,13867.0,0.19268114997284833,0.07477349060711035,1036.8839942487991,D
F,8434,4149.92,0.14209811198814828,0.07462374076915,309.68255429271096,D
C,6042,11960.79,0.1564872187711821,0.0746197244947031,892.5108545389999,D
F,6568,78.09,0.09363862539995169,0.07457986722487916,5.8239418315908145,D
G,7951,368.13,0.11677957664539558,0.07448536242500252,27.420296469516177,D
F,25029,230.98,0.1021012416166458,0.07447726306583449,17.20275822294645,D
C,19965,11084.8,0.19173748206163596,0.07447258688299764,825.5137310806522,D
G,21118,1464.4,0.20076593837863144,0.07447008930481364,109.0539987779691,D
F,20119,5730.84,0.2308879521872946,0.0744385200717898,426.5952483682159,D
G,17643,297.78,0.11004360403873123,0.07441705638196688,22.159911049422096,D
F,18475,5468.79,0.20350317001530752,0.07441488058048443,406.95935476974745,D
C,17570,146.7,0.2136964276010394,0.07436780193100262,10.909756543278084,D
C,22965,12610.17,0.23614022802521425,0.07434218698608702,937.467616066345,D
G,731,7229.1,0.06703385782582635,0.07428773979864493,537.0334997783841,D
G,14407,6559.91,0.20530575426504602,0.07424322039899785,487.02884392758995,D
G,8906,2073.72,0.10534345008436032,0.07422995830291974,153.93214913193071,D
F,7672,7419.83,0.044841679042355684,0.07416399626033923,550.2842443723529,D
C,21065,5259.76,0.09302241570476909,0.07412483457984045,389.87883992966164,D
G,23673,17098.21,0.11078130521233445,0.0740846368068805,1266.7146778977722,D
F,27543,1076.57,0.1640769382037761,0.07403638186252548,79.70534762173905,D
F,17017,9885.13,0.2032125027891522,0.07400977891337619,731.5962858299823,D
G,20355,1562.33,0.21373851729895516,0.07387584315296866,115.41844603317753,D
F,8529,1552.27,0.14360459800802472,0.07384099809353742,114.62116611065532,D
G,9201,4802.4,0.06211375266771112,0.07379336300390749,354.3852464899653,D
G,22881,2878.61,0.119308400296839,0.07377942082807942,212.38217858991771,D
G,27828,14946.57,0.1756998991997591,0.07377815762795736,1102.7303974572987,D
C,17157,6743.98,0.21080813442841162,0.07374158923854388,497.3118029929551,D
G,26055,9502.44,0.1841596903828048,0.07372619971926712,700.5787892603528,D
F,25795,3456.6,0.19986074029012657,0.07372419970556837,254.83506870226762,D
F,5983,2841.27,0.10529905683264248,0.0736915965029473,209.37772239592908,D
G,23808,10289.4,0.1990818973707204,0.07367795745154418,758.1019754019187,D
F,14501,8507.52,0.09388448092746117,0.07362115438756738,626.3334433753172,D
G,9614,12865.16,0.13501227484656614,0.07361800510500527,947.1074145567096,D
C,15542,554.9,0.06196702803885766,0.07360153655320824,40.84149263337525,D
C,7168,9076.95,0.1756352288492233,0.07359993292791962,668.0629111900801,D
F,6612,5087.87,0.24485815257286195,0.07359467155389102,374.4401215588955,D
F,11254,7356.78,0.15735279393616494,0.07357223371101135,541.254737520494,D
C,22530,12595.11,0.2114026699221107,0.0735102268424582,925.8693932057138,D
G,6167,15386.21,0.12659928073248838,0.07350901475058153,1131.0251378455448,D
G,20959,76.1,0.14331503599588552,0.07350608110865726,5.593812772368818,D
G,21028,5287.95,0.08864967782344656,0.07347872675703675,388.55183315487244,D
C,10734,3829.66,0.09219500937957462,0.073458240189066,281.32008412245847,D
F,13745,5158.87,0.15130176762179634,0.07342897513308097,378.81053694479743,D
C,10950,10746.61,0.0771329689119384,0.07342058563488625,789.022399789725,D
F,25076,1192.95,0.19673220121912344,0.07333357977700877,87.48329399498262,D
F,22948,1579.95,0.17222322418297684,0.07333010767773018,115.8579036254298,D
F,23058,11532.99,0.24774572616733725,0.07330963451967262,845.4792818190391,D
F,26127,1698.37,0.23472845138885393,0.07326410017681353,124.4295498172948,D
G,16721,9311.28,0.1588610588512929,0.07326373195292864,682.1791220586654,D
G,25093,3279.88,0.14591624791334473,0.0732551003002586,240.26793837281218,D
C,19963,11506.79,0.10049032792284326,0.07319270379804613,842.2130721363193,D
C,22225,1493.98,0.17398243153366422,0.07318092948576137,109.33084503313776,D
F,6684,7420.5,0.15106330507717694,0.0731719068692956,542.972134923608,D
F,18545,8452.05,0.24917844894827312,0.07315735838978495,618.3296509783818,D
G,27006,2771.51,0.1961053065630223,0.07313441229385044,202.69275501652945,D
G,16418,3037.83,0.10181256918520913,0.07310693189695192,222.08643092451743,D
C,18445,9398.7,0.09033630541747936,0.07309627770403457,687.0099852569098,D
C,15525,4338.56,0.17770004159808755,0.07304891235855943,316.9270892023516,D
G,19071,10933.74,0.08130126464464493,0.0730062280816121,798.2311162250454,D
C,10106,14572.42,0.17063705183199898,0.07298063794089775,1063.5045079426973,D
F,14413,594.62,0.05350749170195329,0.07289871259672145,43.34703248426251,D
F,6757,5686.79,0.21144137580306901,0.07288105161365209,414.45923550600054,D
F,14848,7813.94,0.2413178163883171,0.07286078304840121,569.3297870932241,D
G,1072,1901.22,0.0874036846518773,0.07285653118244653,138.516294214691,D
G,23693,9032.56,0.18730615086675886,0.07278677344309957,657.4508983312035,D
C,24285,145.28,0.05245690995881511,0.07276654936747706,10.571524292107068,D
G,27904,9308.82,0.24219157508854544,0.0727578625218554,677.289845800698,D
G,21020,6309.97,0.052351900284430646,0.07272656606635064,458.9024500816906,D
F,22103,7604.87,0.16472735476893058,0.07271720751853454,553.0049099414778,D
F,26600,7157.79,0.1621069282205974,0.07267199232116066,520.1708599164806,D
F,15378,6634.2,0.168924595218092,0.07263185564209498,481.85425670078655,D
G,19358,3803.48,0.08668958007564671,0.07262008836573526,276.20905369730673,D
F,27933,609.78,0.1408433861509257,0.07260912267930653,44.27559082738753,D
F,6409,76.1,0.06534653954997742,0.07260798778748044,5.525467870627261,D
G,10492,11769.33,0.09488323761765838,0.07259282757460991,854.3689433586837,D
G,810,1725.76,0.1904573059784244,0.07259036738919937,125.27355242558471,D
G,15210,4443.77,0.15408824184998873,0.0725505579966305,322.39799310868676,D
C,6772,13491.47,0.21297252644982456,0.07254111832286654,978.6863216194042,D
F,25332,2109.96,0.11812131722519474,0.07253309465115824,153.04192839015786,D
F,4100,77.39,0.1039179007270308,0.07250329716685673,5.611030167743042,D
F,21633,2356.13,0.0978285390405222,0.07245223828831629,170.70689219825067,D
F,12552,260.56,0.08457633235648106,0.0724309531382371,18.87260914969906,D
C,7685,3951.41,0.20571324128976817,0.07242661743043485,286.18726038079456,D
G,16485,8382.42,0.1516491725116845,0.07241946244503893,607.0503503885432,D
G,15809,2233.01,0.17188588874808478,0.07241358816088067,161.70026649912816,D
G,27593,8693.97,0.2417356529682285,0.07240405078998466,629.4786454466029,D
C,17133,12441.62,0.10974683355308801,0.072382861364888,900.5600556146179,D
G,19422,8134.0,0.19837153572411012,0.07231937366559993,588.2457853959899,D
G,1391,200.28,0.1752905225442977,0.07228819484651486,14.477879663859996,D
C,24509,4311.3,0.08304711678811283,0.07227838977517856,311.61382183772736,D
F,12086,2633.09,0.1413778417122844,0.07224625463242848,190.2308906101011,D
F,24446,2411.85,0.1387903940418566,0.07223551847647272,174.22123523748073,D
F,13181,806.62,0.13306939336345594,0.07216974473234646,58.213559496005296,D
F,15313,10456.95,0.21000574777666112,0.07213687381216043,754.331682610071,D
G,25894,414.83,0.10739531316205868,0.07206732395085354,29.895687994532572,D
F,11939,1522.41,0.12166672896946416,0.07203180755339784,109.66194413736842,D
